date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:13:54	78017/78017	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:05%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html	(from )
09:13:55	141/141	---MCZ	200	added ('OK')	text/plain	date:Fri,%2024%20Jan%202025%2006:13:52%20GMT	https://htmldesigntemplates.com/robots.txt		(from )
09:13:55	25449/25449	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:38%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/favicon.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/favicon.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:56	177205/177205	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Sep%202021%2011:33:08%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/bootstrap.min.css	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/css/bootstrap.min.css	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:56	25080/25080	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Sep%202021%2011:33:13%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/default.css	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/css/default.css	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:56	133911/133911	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Sep%202021%2011:33:15%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/style.css	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/css/style.css	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:56	26/26	---M--	200	added ('OK')	text/css	date:Wed,%2008%20Sep%202021%2011:33:10%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/color/color-default.css	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/css/color/color-default.css	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:56	157789/157789	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Sep%202021%2011:33:15%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/plugin.css	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/css/plugin.css	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:57	1634/1634	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Sep%202021%2011:33:29%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/flaticon.css	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/flaticon.css	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:57	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/my/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:57	56842/56842	---M-Z	200	added ('OK')	text/css	etag:%225eb03e60-de0a%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/css/all.min.css	C:/My%20Web%20Sites/my/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/css/all.min.css	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:57	16980/16980	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:35:09%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/logo-white.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/logo-white.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:58	79430/79430	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:08%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:58	2975/2975	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:35:09%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/logo-black.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/logo-black.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:58	77700/77700	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:03%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:58	77963/77963	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:03%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-2.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-2.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:59	74018/74018	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:04%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:59	88029/88029	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:04%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-4.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-4.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:59	24958/24958	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:39%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/home-search.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/home-search.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:13:59	25749/25749	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:40%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/home-search1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/home-search1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:00	25190/25190	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:40%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/home-search2.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/home-search2.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:00	70632/70632	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:07%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:00	63268/63268	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:24%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/flightlist.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/flightlist.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:00	66159/66159	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:24%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/flightlist-1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/flightlist-1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:00	49333/49333	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:23%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/flight-single.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/flight-single.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:01	47432/47432	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:22%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/flight-booking.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/flight-booking.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:01	41787/41787	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:23%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/flight-confirm.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/flight-confirm.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:01	73462/73462	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:07%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-hotel.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-hotel.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:01	58892/58892	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:41%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/hotellist-1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/hotellist-1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:01	58631/58631	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:42%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/hotellist-2.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/hotellist-2.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:02	65028/65028	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:43%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/hotelsingle-1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/hotelsingle-1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:02	59902/59902	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:43%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/hotelsingle-2.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/hotelsingle-2.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:02	45869/45869	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:41%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/hotel-booking.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/hotel-booking.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:02	58849/58849	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:06%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-cars.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-cars.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:03	54966/54966	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:00%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/car-grid-view.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/car-grid-view.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:03	54989/54989	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:01%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/car-list-view.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/car-list-view.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:03	50881/50881	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:00%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/car-detail.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/car-detail.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:03	46566/46566	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:59%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/car-booking.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/car-booking.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:03	83815/83815	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:06%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-cruise.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/index-cruise.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:04	64930/64930	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:06%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/cruise-grid-view.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/cruise-grid-view.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:04	65386/65386	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:07%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/cruise-list-view.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/cruise-list-view.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:04	62413/62413	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:05%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/cruise-detail.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/cruise-detail.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:04	48914/48914	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:05%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/cruise-booking.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/cruise-booking.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:05	57823/57823	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:25%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/tourlist-1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/tourlist-1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:05	54122/54122	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:26%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/tourlist-2.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/tourlist-2.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:05	42413/42413	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:26%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/tourlist-3.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/tourlist-3.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:05	60954/60954	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:27%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/toursinge-1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/toursinge-1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:05	49084/49084	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:21%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/service.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/service.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:06	53302/53302	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:20%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/service-detail.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/service-detail.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:06	51196/51196	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:54%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/about.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/about.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:06	50209/50209	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:54%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/about1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/about1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:06	40251/40251	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:20%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/events.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/events.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:06	41641/41641	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:21%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/events1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/events1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:07	42526/42526	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:20%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/events-detail.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/events-detail.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:07	39060/39060	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:37%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/gallery.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/gallery.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:07	39015/39015	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:38%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/gallery1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/gallery1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:07	39046/39046	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:38%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/gallery2.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/gallery2.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:07	37062/37062	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:39%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/gallery3.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/gallery3.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:08	36404/36404	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:04%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/contact.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/contact.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:08	37149/37149	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:04%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/contact1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/contact1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:08	33854/33854	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:53%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/404.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/404.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:08	3526/3526	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:53%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/404-1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/404-1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:08	4685/4685	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:03%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/comingsoon.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/comingsoon.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:09	3895/3895	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:02%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/comingsoon-1.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/comingsoon-1.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:09	39341/39341	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:03%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/confirmation.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/confirmation.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:09	49764/49764	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:25%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/testimonial.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/testimonial.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:09	41369/41369	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:20%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/pricing.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/pricing.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:09	39955/39955	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:36:24%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/terms.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/terms.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:10	37977/37977	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:33:21%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/faq.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/faq.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:10	66959/66959	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:56%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-home.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-home.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:10	55250/55250	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:57%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-list.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-list.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:10	50166/50166	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:56%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-grid.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-grid.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:10	45842/45842	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:55%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-full.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-full.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:11	55276/55276	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:57%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-left.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-left.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
09:14:11	46332/46332	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Sep%202021%2011:32:58%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-masonry.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/blog-masonry.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-5.html)
